Date,District Name,ndvi,savi,ndre,Rainfall,Skin_Tmp,Max_Tmp,Min_Tmp,APAR,Potato_Yield,Tomato_Yield,Tomato_b_Yield,Radish_Yield,Carrot_Yield,Cabbage_Yield,Cauliflower_Yield
2020-08-23,4,0.163,0.116,0.114,0.67,29.11,33.23,24.9,95.55,24.881818181818183,11.414634146341465,0.0,10.142857142857142,10.565217391304348,12.8,18.8
2020-09-06,4,0.38425,0.239,0.25625,1.25,29.78,33.26,25.35,107.3,24.881818181818183,11.414634146341465,0.0,10.142857142857142,10.565217391304348,12.8,18.8
2020-09-13,4,0.50925,0.32925,0.3365,0.0,30.13,36.41,25.45,98.1,24.881818181818183,11.414634146341465,0.0,10.142857142857142,10.565217391304348,12.8,18.8
2020-09-20,4,0.5104,0.32,0.3248,0.0,30.76,36.96,24.73,101.33,24.881818181818183,11.414634146341465,0.0,10.142857142857142,10.565217391304348,12.8,18.8
2020-09-27,4,0.317125,0.205,0.2014999999999999,0.01,30.65,36.35,23.74,105.19,24.881818181818183,11.414634146341465,0.0,10.142857142857142,10.565217391304348,12.8,18.8
2020-10-04,4,0.34475,0.22175,0.23325,0.0,26.78,36.29,21.47,104.97,24.881818181818183,11.414634146341465,0.0,10.142857142857142,10.565217391304348,12.8,18.8
2020-10-11,4,0.27,0.1726666666666666,0.1886666666666666,0.0,26.8,36.19,19.53,91.12,24.881818181818183,11.414634146341465,0.0,10.142857142857142,10.565217391304348,12.8,18.8
2020-10-18,4,0.23225,0.1455,0.16125,0.0,27.24,35.96,20.83,74.36,24.881818181818183,11.414634146341465,0.0,10.142857142857142,10.565217391304348,12.8,18.8
2020-10-25,4,0.22875,0.1455,0.15025,0.0,24.33,34.48,18.52,70.88,24.881818181818183,11.414634146341465,0.0,10.142857142857142,10.565217391304348,12.8,18.8
2020-11-01,4,0.2225,0.1425,0.156,0.0,20.19,29.91,13.19,69.55,24.881818181818183,11.414634146341465,0.0,10.142857142857142,10.565217391304348,12.8,18.8
2020-11-08,4,0.1626666666666666,0.1116666666666666,0.1173333333333333,0.0,20.47,31.43,16.4,43.27,24.881818181818183,11.414634146341465,0.0,10.142857142857142,10.565217391304348,12.8,18.8
2020-11-15,4,0.1238571428571428,0.0844285714285714,0.0757142857142857,4.75,22.35,29.41,16.09,50.91,24.881818181818183,11.414634146341465,0.0,10.142857142857142,10.565217391304348,12.8,18.8
2020-11-22,4,0.3115,0.1925,0.2175,0.0,16.12,25.3,9.4,65.31,24.881818181818183,11.414634146341465,0.0,10.142857142857142,10.565217391304348,12.8,18.8
2020-12-06,4,0.332,0.217,0.2329999999999999,0.0,20.25,30.01,13.56,62.2,24.881818181818183,11.414634146341465,0.0,10.142857142857142,10.565217391304348,12.8,18.8
2020-12-13,4,0.34125,0.2215,0.2375,0.0,16.16,22.67,10.62,49.09,24.881818181818183,11.414634146341465,0.0,10.142857142857142,10.565217391304348,12.8,18.8
2020-12-20,4,0.48225,0.31475,0.3525,0.0,14.3,23.51,6.47,61.28,24.881818181818183,11.414634146341465,0.0,10.142857142857142,10.565217391304348,12.8,18.8
2020-12-27,4,0.4795,0.31775,0.3705,0.0,15.09,24.28,9.48,50.43,24.881818181818183,11.414634146341465,0.0,10.142857142857142,10.565217391304348,12.8,18.8
2021-01-03,4,0.5385,0.3765,0.4135,12.87,14.73,20.51,11.61,14.84,27.75,20.0,0.0,24.0,20.0,20.0,20.0
2021-01-17,4,0.1795,0.122,0.132,0.0,10.19,18.64,5.15,30.97,27.75,20.0,0.0,24.0,20.0,20.0,20.0
2021-01-24,4,0.358,0.254,0.265,0.0,11.14,19.39,5.52,31.35,27.75,20.0,0.0,24.0,20.0,20.0,20.0
2021-01-31,4,0.581,0.383,0.4233333333333333,0.0,12.75,24.9,7.45,79.02,27.75,20.0,0.0,24.0,20.0,20.0,20.0
2021-02-07,4,0.368,0.2695,0.292,0.0,13.93,23.73,6.87,84.18,27.75,20.0,0.0,24.0,20.0,20.0,20.0
2021-02-14,4,0.5688,0.3738,0.417,0.0,17.84,28.55,11.7,74.8,27.75,20.0,0.0,24.0,20.0,20.0,20.0
2021-02-21,4,0.49,0.3175,0.35975,0.0,18.67,30.3,10.79,85.52,27.75,20.0,0.0,24.0,20.0,20.0,20.0
2021-02-28,4,0.531125,0.341125,0.390375,0.0,23.51,32.66,14.81,97.27,27.75,20.0,0.0,24.0,20.0,20.0,20.0
2021-03-07,4,0.52425,0.3285,0.38775,0.0,26.67,37.42,16.27,104.02,27.75,20.0,0.0,24.0,20.0,20.0,20.0
2021-03-14,4,0.48375,0.299,0.3275,0.0,26.2,33.58,18.01,108.0,27.75,20.0,0.0,24.0,20.0,20.0,20.0
2021-03-21,4,0.342,0.214,0.2281428571428571,0.0,28.88,37.26,20.87,108.12,27.75,20.0,0.0,24.0,20.0,20.0,20.0
2021-03-28,4,0.2375,0.1595,0.16,0.0,29.81,39.53,20.22,113.47,27.75,20.0,0.0,24.0,20.0,20.0,20.0
2021-04-04,4,0.208375,0.1445,0.137125,0.0,28.65,39.19,17.59,128.36,27.75,20.0,0.0,24.0,20.0,20.0,20.0
2021-04-11,4,0.19025,0.1325,0.12925,0.0,30.76,39.78,19.39,128.66,27.75,20.0,0.0,24.0,20.0,20.0,20.0
2021-04-18,4,0.16025,0.11475,0.107,0.0,31.27,38.16,21.17,129.33,27.75,20.0,0.0,24.0,20.0,20.0,20.0
2021-04-25,4,0.164875,0.11475,0.109875,0.0,30.22,38.98,18.63,133.92,27.75,20.0,0.0,24.0,20.0,20.0,20.0
2021-05-02,4,0.14025,0.09575,0.07775,0.01,35.16,40.1,27.73,98.34,27.75,20.0,0.0,24.0,20.0,20.0,20.0
2021-05-09,4,0.13725,0.095,0.07925,0.04,36.4,40.9,25.3,104.26,27.75,20.0,0.0,24.0,20.0,20.0,20.0
2021-05-16,4,0.132,0.09125,0.07475,0.0,37.65,41.57,26.57,132.79,27.75,20.0,0.0,24.0,20.0,20.0,20.0
2021-05-30,4,0.192,0.12925,0.109125,0.15,34.6,40.05,25.48,130.63,27.75,20.0,0.0,24.0,20.0,20.0,20.0
2021-06-06,4,0.1916666666666666,0.1353333333333333,0.1286666666666666,0.07,35.13,38.68,26.84,138.7,27.75,20.0,0.0,24.0,20.0,20.0,20.0
2021-06-13,4,0.1522,0.1078,0.083,2.1,34.53,37.22,27.09,108.8,27.75,20.0,0.0,24.0,20.0,20.0,20.0
2021-06-20,4,0.2545,0.1845,0.1555,0.49,33.79,36.64,25.24,92.83,27.75,20.0,0.0,24.0,20.0,20.0,20.0
2021-06-27,4,0.249,0.1773333333333333,0.177,0.04,36.9,40.81,27.25,114.96,27.75,20.0,0.0,24.0,20.0,20.0,20.0
2021-07-04,4,0.297,0.204,0.19225,0.02,37.15,40.72,29.01,127.77,27.75,20.0,0.0,24.0,20.0,20.0,20.0
2021-07-11,4,0.201,0.15,0.119,3.7,35.22,38.24,30.29,96.94,27.75,20.0,0.0,24.0,20.0,20.0,20.0
2021-08-15,4,0.513,0.349,0.3425,0.0,29.51,34.3,24.44,121.94,27.75,20.0,0.0,24.0,20.0,20.0,20.0
2021-08-22,4,0.5245,0.35675,0.34875,1.5,28.67,32.33,25.61,80.69,27.75,20.0,0.0,24.0,20.0,20.0,20.0
2021-08-29,4,0.434,0.303,0.294,0.02,29.56,33.76,25.02,74.77,27.75,20.0,0.0,24.0,20.0,20.0,20.0
2021-09-12,4,0.562,0.334,0.37,11.63,25.96,28.23,24.79,93.3,27.75,20.0,0.0,24.0,20.0,20.0,20.0
2021-10-03,4,0.323,0.143,0.178,0.11,28.3,33.37,23.92,100.45,27.75,20.0,0.0,24.0,20.0,20.0,20.0
2021-10-10,4,0.412,0.2445,0.24475,0.0,26.3,34.97,21.44,100.71,27.75,20.0,0.0,24.0,20.0,20.0,20.0
2021-10-17,4,0.358375,0.215625,0.22175,18.18,25.23,30.05,21.94,41.3,27.75,20.0,0.0,24.0,20.0,20.0,20.0
2021-10-24,4,0.3745,0.2215,0.24225,14.22,22.6,28.62,17.62,70.5,27.75,20.0,0.0,24.0,20.0,20.0,20.0
2021-10-31,4,0.320125,0.1935,0.21,0.0,19.61,29.57,13.75,78.98,27.75,20.0,0.0,24.0,20.0,20.0,20.0
2021-11-14,4,0.1805,0.124,0.131,0.0,16.37,26.9,13.31,55.11,27.75,20.0,0.0,24.0,20.0,20.0,20.0
2021-11-21,4,0.2216,0.1467999999999999,0.153,0.0,16.98,26.6,11.14,61.09,27.75,20.0,0.0,24.0,20.0,20.0,20.0
2021-11-28,4,0.38275,0.246,0.25975,0.0,16.58,25.61,10.35,60.82,27.75,20.0,0.0,24.0,20.0,20.0,20.0
2021-12-12,4,0.44775,0.29525,0.3215,0.0,13.73,22.47,10.06,56.29,27.75,20.0,0.0,24.0,20.0,20.0,20.0
2021-12-19,4,0.2975,0.198,0.2145,0.0,7.9,18.86,1.65,64.25,27.75,20.0,0.0,24.0,20.0,20.0,20.0
2021-12-26,4,0.465875,0.317375,0.33925,0.59,13.52,20.03,9.1,27.16,27.75,20.0,0.0,24.0,20.0,20.0,20.0
2018-12-16,5,0.3075,0.19775,0.207,0.0,11.33,22.15,5.16,65.34,25.85217391304348,6.210392902408112,0.0,15.188235294117646,16.772972972972973,16.193548387096776,11.605882352941176
2018-12-23,5,0.305,0.2,0.217,0.0,9.81,21.19,3.79,40.85,25.85217391304348,6.210392902408112,0.0,15.188235294117646,16.772972972972973,16.193548387096776,11.605882352941176
2018-12-30,5,0.3188333333333333,0.206,0.2191666666666666,0.0,10.5,22.44,4.55,58.65,25.85217391304348,6.210392902408112,0.0,15.188235294117646,16.772972972972973,16.193548387096776,11.605882352941176
2019-01-06,5,0.3555,0.2235,0.227,2.85,11.76,18.3,7.98,49.04,25.37480798771121,9.51851851851852,0.0,19.2094674556213,21.837275985663084,19.77955555555556,14.449425287356322
2019-01-13,5,0.3603333333333333,0.2476666666666666,0.2443333333333333,0.18,13.23,21.31,7.89,49.55,25.37480798771121,9.51851851851852,0.0,19.2094674556213,21.837275985663084,19.77955555555556,14.449425287356322
2019-01-27,5,0.5796666666666667,0.3976666666666666,0.4113333333333333,0.0,9.38,18.46,2.63,67.02,25.37480798771121,9.51851851851852,0.0,19.2094674556213,21.837275985663084,19.77955555555556,14.449425287356322
2019-02-03,5,0.708,0.479,0.5225,0.0,11.73,21.97,4.5,54.49,25.37480798771121,9.51851851851852,0.0,19.2094674556213,21.837275985663084,19.77955555555556,14.449425287356322
2019-02-10,5,0.6316666666666667,0.428,0.454,0.0,12.57,21.68,6.8,70.45,25.37480798771121,9.51851851851852,0.0,19.2094674556213,21.837275985663084,19.77955555555556,14.449425287356322
2019-02-17,5,0.6635,0.4559999999999999,0.508,0.0,14.55,23.84,6.37,74.8,25.37480798771121,9.51851851851852,0.0,19.2094674556213,21.837275985663084,19.77955555555556,14.449425287356322
2019-02-24,5,0.5895,0.41625,0.439,0.0,15.65,25.44,8.9,96.48,25.37480798771121,9.51851851851852,0.0,19.2094674556213,21.837275985663084,19.77955555555556,14.449425287356322
2019-03-03,5,0.68425,0.47725,0.50525,0.7,16.42,24.6,9.2,65.89,25.37480798771121,9.51851851851852,0.0,19.2094674556213,21.837275985663084,19.77955555555556,14.449425287356322
2019-03-10,5,0.6874,0.4798,0.5158,0.0,18.51,27.54,10.72,108.11,25.37480798771121,9.51851851851852,0.0,19.2094674556213,21.837275985663084,19.77955555555556,14.449425287356322
2019-03-24,5,0.6415714285714286,0.4338571428571428,0.4754285714285714,0.0,24.4,32.1,15.02,96.48,25.37480798771121,9.51851851851852,0.0,19.2094674556213,21.837275985663084,19.77955555555556,14.449425287356322
2019-03-31,5,0.5478333333333333,0.3636666666666666,0.3893333333333333,0.08,27.98,37.19,17.84,128.74,25.37480798771121,9.51851851851852,0.0,19.2094674556213,21.837275985663084,19.77955555555556,14.449425287356322
2019-04-07,5,0.43,0.2719999999999999,0.283,0.0,31.88,38.9,22.51,110.21,25.37480798771121,9.51851851851852,0.0,19.2094674556213,21.837275985663084,19.77955555555556,14.449425287356322
2019-04-14,5,0.29,0.1849999999999999,0.1746666666666666,0.0,33.36,40.01,23.65,120.66,25.37480798771121,9.51851851851852,0.0,19.2094674556213,21.837275985663084,19.77955555555556,14.449425287356322
2019-04-21,5,0.2008333333333333,0.1298333333333333,0.1081666666666666,0.0,31.08,39.08,22.92,131.59,25.37480798771121,9.51851851851852,0.0,19.2094674556213,21.837275985663084,19.77955555555556,14.449425287356322
2019-04-28,5,0.16475,0.11475,0.09275,0.0,34.87,42.8,24.16,135.38,25.37480798771121,9.51851851851852,0.0,19.2094674556213,21.837275985663084,19.77955555555556,14.449425287356322
2019-05-05,5,0.1668333333333333,0.1223333333333333,0.0893333333333333,0.0,34.12,42.12,24.18,139.52,25.37480798771121,9.51851851851852,0.0,19.2094674556213,21.837275985663084,19.77955555555556,14.449425287356322
2019-05-12,5,0.1402499999999999,0.10175,0.08125,0.0,35.4,40.63,24.56,123.9,25.37480798771121,9.51851851851852,0.0,19.2094674556213,21.837275985663084,19.77955555555556,14.449425287356322
2019-05-19,5,0.1168,0.0802,0.0564,0.0,31.8,37.25,23.58,138.19,25.37480798771121,9.51851851851852,0.0,19.2094674556213,21.837275985663084,19.77955555555556,14.449425287356322
2019-05-26,5,0.162,0.123,0.09,0.0,32.85,39.47,23.51,144.3,25.37480798771121,9.51851851851852,0.0,19.2094674556213,21.837275985663084,19.77955555555556,14.449425287356322
2019-06-02,5,0.1291666666666666,0.0949999999999999,0.064,0.0,41.01,46.8,30.36,135.82,25.37480798771121,9.51851851851852,0.0,19.2094674556213,21.837275985663084,19.77955555555556,14.449425287356322
2019-06-09,5,0.1576,0.1106,0.089,0.0,41.27,47.13,32.08,141.66,25.37480798771121,9.51851851851852,0.0,19.2094674556213,21.837275985663084,19.77955555555556,14.449425287356322
2019-06-16,5,0.1387499999999999,0.1025,0.07725,20.01,36.31,38.3,30.04,91.63,25.37480798771121,9.51851851851852,0.0,19.2094674556213,21.837275985663084,19.77955555555556,14.449425287356322
2019-06-23,5,0.1709999999999999,0.1236,0.114,0.0,36.73,41.44,27.39,131.68,25.37480798771121,9.51851851851852,0.0,19.2094674556213,21.837275985663084,19.77955555555556,14.449425287356322
2019-06-30,5,0.1683333333333333,0.1276666666666666,0.0926666666666666,0.0,40.44,44.86,31.31,122.68,25.37480798771121,9.51851851851852,0.0,19.2094674556213,21.837275985663084,19.77955555555556,14.449425287356322
2019-07-07,5,0.1945,0.1415,0.106,5.47,38.23,40.05,31.02,108.77,25.37480798771121,9.51851851851852,0.0,19.2094674556213,21.837275985663084,19.77955555555556,14.449425287356322
2019-07-28,5,0.306,0.195,0.149,16.02,30.56,34.08,26.12,100.01,25.37480798771121,9.51851851851852,0.0,19.2094674556213,21.837275985663084,19.77955555555556,14.449425287356322
2019-08-11,5,0.5465,0.359,0.3495,0.08,33.33,37.3,26.77,122.27,25.37480798771121,9.51851851851852,0.0,19.2094674556213,21.837275985663084,19.77955555555556,14.449425287356322
2019-08-18,5,0.189,0.108,0.049,10.16,29.65,34.36,25.44,120.57,25.37480798771121,9.51851851851852,0.0,19.2094674556213,21.837275985663084,19.77955555555556,14.449425287356322
2019-08-25,5,0.6485,0.443,0.43025,10.81,30.6,35.42,25.52,97.2,25.37480798771121,9.51851851851852,0.0,19.2094674556213,21.837275985663084,19.77955555555556,14.449425287356322
2019-09-01,5,0.546,0.3762,0.3724,2.14,31.08,35.26,27.51,85.44,25.37480798771121,9.51851851851852,0.0,19.2094674556213,21.837275985663084,19.77955555555556,14.449425287356322
2019-09-08,5,0.538,0.371,0.3605,0.0,31.94,36.8,26.14,98.81,25.37480798771121,9.51851851851852,0.0,19.2094674556213,21.837275985663084,19.77955555555556,14.449425287356322
2019-09-15,5,0.545,0.36775,0.3645,0.0,32.83,37.97,25.78,95.86,25.37480798771121,9.51851851851852,0.0,19.2094674556213,21.837275985663084,19.77955555555556,14.449425287356322
2019-09-22,5,0.4976666666666666,0.3343333333333333,0.3136666666666667,0.86,31.3,35.43,24.86,92.04,25.37480798771121,9.51851851851852,0.0,19.2094674556213,21.837275985663084,19.77955555555556,14.449425287356322
2019-09-29,5,0.513,0.2743333333333333,0.3053333333333333,7.52,28.26,32.67,23.41,70.88,25.37480798771121,9.51851851851852,0.0,19.2094674556213,21.837275985663084,19.77955555555556,14.449425287356322
2019-10-06,5,0.4495,0.29775,0.28675,0.0,25.7,31.36,20.36,79.07,25.37480798771121,9.51851851851852,0.0,19.2094674556213,21.837275985663084,19.77955555555556,14.449425287356322
2019-10-13,5,0.4774,0.317,0.2884,0.0,28.3,35.53,20.33,82.42,25.37480798771121,9.51851851851852,0.0,19.2094674556213,21.837275985663084,19.77955555555556,14.449425287356322
2019-10-20,5,0.4023333333333334,0.2535,0.2436666666666666,0.0,25.72,33.79,17.63,84.76,25.37480798771121,9.51851851851852,0.0,19.2094674556213,21.837275985663084,19.77955555555556,14.449425287356322
2019-10-27,5,0.316,0.2068333333333333,0.1973333333333333,0.0,24.45,33.51,17.69,69.44,25.37480798771121,9.51851851851852,0.0,19.2094674556213,21.837275985663084,19.77955555555556,14.449425287356322
2019-11-10,5,0.2555,0.164,0.163,0.0,20.99,29.05,13.89,64.28,25.37480798771121,9.51851851851852,0.0,19.2094674556213,21.837275985663084,19.77955555555556,14.449425287356322
2019-11-17,5,0.2185,0.1394999999999999,0.139,0.0,20.41,28.55,13.83,66.94,25.37480798771121,9.51851851851852,0.0,19.2094674556213,21.837275985663084,19.77955555555556,14.449425287356322
2019-11-24,5,0.219,0.138,0.1393333333333333,0.0,20.59,27.26,14.18,56.09,25.37480798771121,9.51851851851852,0.0,19.2094674556213,21.837275985663084,19.77955555555556,14.449425287356322
2019-12-01,5,0.2385,0.152,0.153,0.0,13.69,23.09,8.84,57.99,25.37480798771121,9.51851851851852,0.0,19.2094674556213,21.837275985663084,19.77955555555556,14.449425287356322
2019-12-08,5,0.2475,0.1615,0.165,0.0,13.55,23.54,11.51,58.77,25.37480798771121,9.51851851851852,0.0,19.2094674556213,21.837275985663084,19.77955555555556,14.449425287356322
