system:time_start,savi
"Apr 4, 2020",0.313
"Apr 4, 2020",0.309
"Apr 14, 2020",0.16
"Apr 14, 2020",0.141
"Apr 19, 2020",0.279
"Apr 19, 2020",0.218
"Apr 24, 2020",0.158
"Apr 24, 2020",0.133
"Apr 24, 2020",0.192
"Apr 24, 2020",0.185
"Apr 29, 2020",0.144
"Apr 29, 2020",0.121
"Apr 29, 2020",0.178
"Apr 29, 2020",0.153
"May 4, 2020",0.119
"May 4, 2020",0.111
"May 9, 2020",0.129
"May 9, 2020",0.1
"May 9, 2020",0.163
"May 9, 2020",0.103
"May 14, 2020",0.114
"May 14, 2020",0.082
"May 14, 2020",0.139
"May 14, 2020",0.098
"May 24, 2020",0.092
"May 24, 2020",0.095
"May 24, 2020",0.128
"May 24, 2020",0.119
"May 29, 2020",0.084
"Jun 3, 2020",0.104
"Jun 3, 2020",0.167
"Jun 3, 2020",0.163
"Jun 8, 2020",0.157
"Jun 8, 2020",0.14
"Jun 8, 2020",0.254
"Jun 8, 2020",0.218
"Jun 13, 2020",0.033
"Jun 13, 2020",0.078
"Jun 13, 2020",0.146
"Jun 18, 2020",0.149
"Jun 18, 2020",0.153
"Jun 18, 2020",0.232
"Jun 18, 2020",0.265
"Jun 23, 2020",0.08
"Jun 23, 2020",0.088
"Jun 28, 2020",0.127
"Jun 28, 2020",0.15
"Jun 28, 2020",0.246
"Jul 3, 2020",0.088
"Jul 3, 2020",0.157
"Jul 3, 2020",0.154
"Jul 3, 2020",0.207
"Jul 13, 2020",0.097
"Jul 13, 2020",0.216
"Jul 13, 2020",0.314
"Jul 13, 2020",0.326
"Jul 23, 2020",0.133
"Aug 2, 2020",0.276
"Aug 2, 2020",0.349
"Aug 2, 2020",0.361
"Aug 7, 2020",0.338
"Sep 6, 2020",0.365
"Sep 6, 2020",0.185
"Sep 11, 2020",0.476
"Sep 11, 2020",0.459
"Sep 11, 2020",0.44
"Sep 11, 2020",0.347
"Sep 16, 2020",0.437
"Sep 16, 2020",0.443
"Sep 16, 2020",0.477
"Sep 16, 2020",0.307
"Sep 21, 2020",0.389
"Sep 21, 2020",0.424
"Sep 21, 2020",0.243
"Sep 21, 2020",0.242
"Sep 26, 2020",0.225
"Sep 26, 2020",0.048
"Oct 1, 2020",0.357
"Oct 1, 2020",0.418
"Oct 1, 2020",0.39
"Oct 1, 2020",0.254
"Oct 6, 2020",0.34
"Oct 6, 2020",0.402
"Oct 6, 2020",0.384
"Oct 6, 2020",0.217
"Oct 11, 2020",0.277
"Oct 11, 2020",0.37
"Oct 11, 2020",0.334
"Oct 16, 2020",0.237
"Oct 16, 2020",0.345
"Oct 16, 2020",0.266
"Oct 16, 2020",0.175
"Oct 21, 2020",0.22
"Oct 21, 2020",0.305
"Oct 21, 2020",0.275
"Oct 21, 2020",0.188
"Oct 26, 2020",0.114
"Oct 26, 2020",0.179
"Oct 26, 2020",0.166
"Oct 26, 2020",0.1
"Oct 31, 2020",0.172
"Oct 31, 2020",0.19
"Oct 31, 2020",0.264
"Oct 31, 2020",0.146
"Nov 5, 2020",0.1
"Nov 5, 2020",0.156
"Nov 5, 2020",0.171
"Nov 5, 2020",0.107
"Nov 10, 2020",0.05
"Nov 10, 2020",0.11
"Nov 10, 2020",0.08
"Nov 10, 2020",0.089
"Nov 15, 2020",0.033
"Nov 15, 2020",0.056
"Nov 15, 2020",0.066
"Nov 15, 2020",0.061
"Nov 20, 2020",0.129
"Nov 20, 2020",0.153
"Nov 20, 2020",0.173
"Nov 20, 2020",0.215
"Nov 30, 2020",0.149
"Nov 30, 2020",0.138
"Nov 30, 2020",0.162
"Nov 30, 2020",0.195
"Dec 5, 2020",0.134
"Dec 5, 2020",0.135
"Dec 5, 2020",0.103
"Dec 5, 2020",0.123
"Dec 10, 2020",0.174
"Dec 10, 2020",0.175
"Dec 10, 2020",0.131
"Dec 10, 2020",0.201
"Dec 15, 2020",0.186
"Dec 15, 2020",0.227
"Dec 15, 2020",0.169
"Dec 20, 2020",0.156
"Dec 25, 2020",0.306
"Dec 25, 2020",0.287
"Dec 25, 2020",0.197
"Dec 25, 2020",0.297
"Jan 4, 2021",0.315
"Jan 4, 2021",0.301
"Jan 14, 2021",-0.042
"Jan 19, 2021",0.306
"Jan 19, 2021",0.207
"Jan 29, 2021",0.445
"Jan 29, 2021",0.348
"Feb 3, 2021",0.347
"Feb 3, 2021",0.368
"Feb 3, 2021",0.305
"Feb 8, 2021",0.401
"Feb 8, 2021",0.471
"Feb 8, 2021",0.312
"Feb 8, 2021",0.381
"Feb 18, 2021",0.408
"Feb 18, 2021",0.265
"Feb 18, 2021",0.38
"Feb 23, 2021",0.415
"Feb 23, 2021",0.494
"Feb 23, 2021",0.269
"Feb 23, 2021",0.409
"Feb 28, 2021",0.396
"Feb 28, 2021",0.497
"Feb 28, 2021",0.303
"Feb 28, 2021",0.365
"Mar 5, 2021",0.439
"Mar 5, 2021",0.517
"Mar 5, 2021",0.31
"Mar 5, 2021",0.476
"Mar 10, 2021",0.361
"Mar 10, 2021",0.511
"Mar 10, 2021",0.234
"Mar 10, 2021",0.401
"Mar 15, 2021",0.293
"Mar 15, 2021",0.329
"Mar 15, 2021",0.198
"Mar 20, 2021",0.318
"Mar 20, 2021",0.439
"Mar 20, 2021",0.225
"Mar 20, 2021",0.35
"Mar 25, 2021",0.229
"Mar 30, 2021",0.205
"Mar 30, 2021",0.262
"Mar 30, 2021",0.181
"Mar 30, 2021",0.252
"Apr 4, 2021",0.186
"Apr 4, 2021",0.231
"Apr 4, 2021",0.2
"Apr 4, 2021",0.205
"Apr 9, 2021",0.152
"Apr 9, 2021",0.2
"Apr 9, 2021",0.167
"Apr 9, 2021",0.225
"Apr 14, 2021",0.141
"Apr 14, 2021",0.155
"Apr 14, 2021",0.164
"Apr 19, 2021",0.147
"Apr 19, 2021",0.145
"Apr 19, 2021",0.167
"Apr 24, 2021",0.148
"Apr 24, 2021",0.157
"Apr 24, 2021",0.18
"Apr 24, 2021",0.174
"Apr 29, 2021",0.044
"Apr 29, 2021",0.101
"Apr 29, 2021",0.062
"Apr 29, 2021",0.11
"May 4, 2021",0.046
"May 4, 2021",0.054
"May 4, 2021",0.071
"May 9, 2021",0.053
"May 9, 2021",0.084
"May 9, 2021",0.072
"May 9, 2021",0.09
"May 14, 2021",0.081
"May 14, 2021",0.099
"May 14, 2021",0.103
"May 14, 2021",0.11
"May 24, 2021",0.081
"May 24, 2021",0.131
"May 24, 2021",0.121
"May 24, 2021",0.138
"May 29, 2021",0.1
"May 29, 2021",0.104
"May 29, 2021",0.14
"May 29, 2021",0.136
"Jun 3, 2021",0.101
"Jun 3, 2021",0.129
"Jun 3, 2021",0.151
"Jun 3, 2021",0.164
"Jun 8, 2021",0.107
"Jun 8, 2021",0.118
"Jun 8, 2021",0.154
"Jun 8, 2021",0.167
"Jun 23, 2021",0.115
"Jun 23, 2021",0.171
"Jun 23, 2021",0.226
"Jun 23, 2021",0.249
"Jun 28, 2021",0.032
"Jun 28, 2021",0.136
"Jun 28, 2021",0.09
"Jun 28, 2021",0.179
"Jul 8, 2021",0.062
"Jul 8, 2021",0.153
"Jul 8, 2021",0.217
"Aug 12, 2021",0.506
"Aug 12, 2021",0.314
"Aug 12, 2021",0.419
"Aug 12, 2021",0.32
"Aug 17, 2021",0.475
"Aug 17, 2021",0.285
"Aug 17, 2021",0.506
"Aug 17, 2021",0.312
"Aug 27, 2021",0.417
"Aug 27, 2021",0.346
"Sep 21, 2021",0.109
"Sep 21, 2021",0.296
"Oct 6, 2021",0.175
"Oct 6, 2021",0.4
"Oct 6, 2021",0.076
"Oct 6, 2021",0.221
"Oct 11, 2021",0.489
"Oct 11, 2021",0.425
"Oct 11, 2021",0.437
"Oct 11, 2021",0.337
"Oct 16, 2021",0.367
"Oct 16, 2021",0.407
"Oct 16, 2021",0.361
"Oct 16, 2021",0.266
"Oct 21, 2021",0.473
"Oct 21, 2021",0.4
"Oct 21, 2021",0.404
"Oct 21, 2021",0.296
"Oct 26, 2021",0.379
"Oct 26, 2021",0.326
"Oct 26, 2021",0.381
"Oct 26, 2021",0.264
"Oct 31, 2021",0.29
"Oct 31, 2021",0.25
"Oct 31, 2021",0.284
"Oct 31, 2021",0.19
"Nov 5, 2021",0.062
"Nov 10, 2021",0.116
"Nov 10, 2021",0.161
"Nov 10, 2021",0.182
"Nov 10, 2021",0.12
"Nov 15, 2021",0.057
"Nov 15, 2021",0.106
"Nov 15, 2021",0.111
"Nov 15, 2021",0.093
"Nov 20, 2021",0.066
"Nov 20, 2021",0.127
"Nov 20, 2021",0.096
"Nov 25, 2021",0.099
"Nov 25, 2021",0.127
"Nov 25, 2021",0.148
"Nov 25, 2021",0.09
"Dec 5, 2021",0.13
"Dec 5, 2021",0.154
"Dec 10, 2021",0.152
"Dec 10, 2021",0.175
"Dec 10, 2021",0.169
"Dec 10, 2021",0.148
"Dec 15, 2021",0.183
"Dec 15, 2021",0.193
"Dec 15, 2021",0.188
"Dec 15, 2021",0.19
"Dec 20, 2021",0.211
"Dec 20, 2021",0.233
"Dec 20, 2021",0.187
"Dec 20, 2021",0.206
"Dec 25, 2021",0.145
"Dec 25, 2021",0.111
"Dec 25, 2021",0.108
"Dec 30, 2021",0.304
"Jan 29, 2022",0.427
"Jan 29, 2022",0.465
"Jan 29, 2022",0.236
"Jan 29, 2022",0.396
"Feb 8, 2022",0.351
"Feb 8, 2022",0.436
"Feb 8, 2022",0.211
"Feb 8, 2022",0.294
"Feb 13, 2022",0.434
"Feb 13, 2022",0.482
"Feb 13, 2022",0.227
"Feb 13, 2022",0.416
"Feb 18, 2022",0.416
"Feb 18, 2022",0.487
"Feb 18, 2022",0.23
"Feb 18, 2022",0.421
"Feb 28, 2022",0.433
"Feb 28, 2022",0.509
"Feb 28, 2022",0.275
"Feb 28, 2022",0.45
"Mar 5, 2022",0.425
"Mar 5, 2022",0.506
"Mar 5, 2022",0.3
"Mar 5, 2022",0.443
"Mar 10, 2022",0.454
"Mar 10, 2022",0.261
"Mar 10, 2022",0.317
"Mar 15, 2022",0.406
"Mar 15, 2022",0.474
"Mar 15, 2022",0.333
"Mar 15, 2022",0.371
"Mar 20, 2022",0.356
"Mar 20, 2022",0.368
"Mar 20, 2022",0.357
"Mar 20, 2022",0.332
"Mar 25, 2022",0.305
"Mar 25, 2022",0.353
"Mar 25, 2022",0.292
"Mar 25, 2022",0.273
"Mar 30, 2022",0.256
"Mar 30, 2022",0.286
"Mar 30, 2022",0.296
"Mar 30, 2022",0.202
"Apr 4, 2022",0.202
"Apr 4, 2022",0.208
"Apr 4, 2022",0.263
"Apr 4, 2022",0.192
"Apr 9, 2022",0.199
"Apr 9, 2022",0.188
"Apr 9, 2022",0.283
"Apr 9, 2022",0.181
"Apr 14, 2022",0.197
"Apr 14, 2022",0.175
"Apr 14, 2022",0.244
"Apr 14, 2022",0.174
"Apr 19, 2022",0.187
"Apr 19, 2022",0.161
"Apr 19, 2022",0.274
"Apr 19, 2022",0.164
"Apr 24, 2022",0.168
"Apr 24, 2022",0.149
"Apr 24, 2022",0.22
"Apr 24, 2022",0.158
"Apr 29, 2022",0.161
"Apr 29, 2022",0.142
"Apr 29, 2022",0.217
"Apr 29, 2022",0.141
"May 4, 2022",0.036
"May 4, 2022",0.114
"May 4, 2022",0.055
"May 4, 2022",0.079
"May 9, 2022",0.094
"May 9, 2022",0.148
"May 9, 2022",0.179
"May 9, 2022",0.137
"May 14, 2022",0.109
"May 14, 2022",0.136
"May 14, 2022",0.139
"May 14, 2022",0.167
"May 19, 2022",0.099
"May 19, 2022",0.124
"May 19, 2022",0.097
"May 19, 2022",0.147
"May 24, 2022",0.049
"May 24, 2022",0.086
"May 29, 2022",0.129
"May 29, 2022",0.123
"May 29, 2022",0.216
"May 29, 2022",0.212
"Jun 3, 2022",0.166
"Jun 3, 2022",0.174
"Jun 3, 2022",0.227
"Jun 3, 2022",0.314
"Jun 8, 2022",0.115
"Jun 8, 2022",0.135
"Jun 8, 2022",0.15
"Jun 8, 2022",0.18
"Jun 13, 2022",0.082
"Jun 13, 2022",0.123
"Jun 23, 2022",0.067
"Jun 23, 2022",0.17
"Jun 23, 2022",0.148
