system:time_start,savi
"May 14, 2020",0.149
"May 14, 2020",0.097
"May 24, 2020",0.383
"May 24, 2020",0.24
"May 24, 2020",0.341
"May 24, 2020",0.243
"Jun 3, 2020",0.369
"Jun 3, 2020",0.243
"Jun 8, 2020",0.425
"Jun 8, 2020",0.274
"Jun 8, 2020",0.37
"Jun 8, 2020",0.271
"Jun 13, 2020",0.168
"Jun 13, 2020",0.19
"Jun 13, 2020",0.136
"Jun 13, 2020",0.168
"Jun 18, 2020",0.214
"Jun 18, 2020",0.172
"Jun 18, 2020",0.205
"Jun 18, 2020",0.172
"Jun 23, 2020",0.155
"Jun 28, 2020",0.312
"Jun 28, 2020",0.263
"Jun 28, 2020",0.272
"Jun 28, 2020",0.237
"Jul 3, 2020",0.161
"Jul 3, 2020",0.149
"Jul 13, 2020",0.359
"Jul 13, 2020",0.312
"Jul 13, 2020",0.343
"Jul 13, 2020",0.321
"Jul 23, 2020",0.353
"Jul 23, 2020",0.29
"Jul 23, 2020",0.312
"Aug 2, 2020",0.326
"Aug 2, 2020",0.313
"Aug 7, 2020",0.435
"Aug 22, 2020",0.046
"Sep 11, 2020",0.276
"Sep 11, 2020",0.394
"Sep 11, 2020",0.264
"Sep 11, 2020",0.359
"Sep 16, 2020",0.381
"Sep 16, 2020",0.338
"Sep 16, 2020",0.319
"Sep 21, 2020",0.551
"Sep 21, 2020",0.444
"Sep 21, 2020",0.526
"Sep 21, 2020",0.477
"Sep 26, 2020",0.479
"Oct 1, 2020",0.523
"Oct 1, 2020",0.433
"Oct 1, 2020",0.517
"Oct 1, 2020",0.484
"Oct 6, 2020",0.507
"Oct 6, 2020",0.419
"Oct 6, 2020",0.505
"Oct 6, 2020",0.467
"Oct 11, 2020",0.462
"Oct 11, 2020",0.356
"Oct 11, 2020",0.438
"Oct 11, 2020",0.4
"Oct 16, 2020",0.45
"Oct 16, 2020",0.319
"Oct 16, 2020",0.427
"Oct 16, 2020",0.347
"Oct 21, 2020",0.485
"Oct 21, 2020",0.331
"Oct 21, 2020",0.436
"Oct 21, 2020",0.328
"Oct 26, 2020",0.402
"Oct 26, 2020",0.309
"Oct 26, 2020",0.398
"Oct 26, 2020",0.302
"Oct 31, 2020",0.414
"Oct 31, 2020",0.302
"Oct 31, 2020",0.403
"Oct 31, 2020",0.298
"Nov 5, 2020",0.341
"Nov 5, 2020",0.279
"Nov 5, 2020",0.36
"Nov 5, 2020",0.274
"Nov 10, 2020",0.38
"Nov 10, 2020",0.363
"Nov 10, 2020",0.266
"Nov 15, 2020",0.167
"Nov 20, 2020",0.404
"Nov 20, 2020",0.282
"Nov 20, 2020",0.373
"Nov 20, 2020",0.277
"Nov 30, 2020",0.332
"Nov 30, 2020",0.237
"Nov 30, 2020",0.302
"Nov 30, 2020",0.243
"Dec 5, 2020",0.318
"Dec 5, 2020",0.207
"Dec 5, 2020",0.311
"Dec 5, 2020",0.257
"Dec 10, 2020",0.361
"Dec 10, 2020",0.269
"Dec 10, 2020",0.322
"Dec 10, 2020",0.276
"Dec 15, 2020",0.331
"Dec 15, 2020",0.25
"Dec 15, 2020",0.292
"Dec 15, 2020",0.262
"Dec 20, 2020",0.334
"Dec 20, 2020",0.254
"Dec 20, 2020",0.302
"Dec 20, 2020",0.273
"Dec 25, 2020",0.309
"Dec 25, 2020",0.265
"Dec 25, 2020",0.29
"Dec 30, 2020",0.293
"Jan 9, 2021",0.284
"Jan 9, 2021",0.259
"Jan 14, 2021",0.26
"Jan 14, 2021",0.249
"Jan 19, 2021",0.289
"Jan 19, 2021",0.245
"Jan 19, 2021",0.278
"Jan 19, 2021",0.255
"Jan 24, 2021",0.214
"Jan 29, 2021",0.26
"Jan 29, 2021",0.211
"Feb 3, 2021",0.086
"Feb 8, 2021",0.297
"Feb 8, 2021",0.247
"Feb 8, 2021",0.26
"Feb 8, 2021",0.283
"Feb 13, 2021",0.183
"Feb 18, 2021",0.259
"Feb 18, 2021",0.239
"Feb 18, 2021",0.243
"Feb 18, 2021",0.239
"Feb 23, 2021",0.219
"Feb 23, 2021",0.2
"Feb 23, 2021",0.183
"Feb 28, 2021",0.289
"Feb 28, 2021",0.272
"Feb 28, 2021",0.247
"Feb 28, 2021",0.27
"Mar 5, 2021",0.282
"Mar 5, 2021",0.272
"Mar 5, 2021",0.242
"Mar 5, 2021",0.275
"Mar 10, 2021",0.129
"Mar 15, 2021",0.238
"Mar 15, 2021",0.224
"Mar 15, 2021",0.213
"Mar 15, 2021",0.242
"Mar 20, 2021",0.268
"Mar 20, 2021",0.249
"Mar 20, 2021",0.241
"Mar 20, 2021",0.244
"Mar 25, 2021",0.263
"Mar 25, 2021",0.24
"Mar 25, 2021",0.228
"Mar 30, 2021",0.256
"Mar 30, 2021",0.192
"Mar 30, 2021",0.213
"Mar 30, 2021",0.19
"Apr 4, 2021",0.165
"Apr 4, 2021",0.187
"Apr 4, 2021",0.158
"Apr 4, 2021",0.161
"Apr 9, 2021",0.291
"Apr 9, 2021",0.198
"Apr 9, 2021",0.241
"Apr 9, 2021",0.185
"Apr 19, 2021",0.259
"Apr 19, 2021",0.178
"Apr 24, 2021",0.257
"Apr 24, 2021",0.183
"Apr 24, 2021",0.213
"Apr 24, 2021",0.167
"Apr 29, 2021",0.242
"Apr 29, 2021",0.167
"Apr 29, 2021",0.216
"Apr 29, 2021",0.149
"May 4, 2021",0.042
"May 9, 2021",0.161
"May 9, 2021",0.208
"May 9, 2021",0.14
"May 14, 2021",0.286
"May 14, 2021",0.207
"May 14, 2021",0.231
"May 14, 2021",0.176
"May 24, 2021",0.322
"May 24, 2021",0.226
"May 24, 2021",0.276
"May 24, 2021",0.192
"May 29, 2021",0.248
"May 29, 2021",0.154
"May 29, 2021",0.206
"May 29, 2021",0.149
"Jun 3, 2021",0.009
"Jun 8, 2021",0.302
"Jun 8, 2021",0.196
"Jun 8, 2021",0.304
"Jun 8, 2021",0.186
"Jun 23, 2021",0.48
"Jun 23, 2021",0.292
"Jun 23, 2021",0.399
"Jun 23, 2021",0.281
"Jun 28, 2021",0.253
"Jun 28, 2021",0.117
"Jun 28, 2021",0.232
"Jun 28, 2021",0.173
"Jul 3, 2021",0.438
"Jul 3, 2021",0.27
"Jul 8, 2021",0.405
"Jul 8, 2021",0.253
"Jul 8, 2021",0.349
"Jul 8, 2021",0.253
"Aug 12, 2021",0.256
"Aug 12, 2021",0.175
"Aug 17, 2021",0.573
"Aug 17, 2021",0.472
"Aug 17, 2021",0.518
"Aug 17, 2021",0.481
"Aug 27, 2021",0.195
"Sep 6, 2021",0.315
"Sep 16, 2021",0.544
"Sep 16, 2021",0.46
"Sep 16, 2021",0.473
"Sep 16, 2021",0.5
"Sep 26, 2021",0.01
"Sep 26, 2021",0.315
"Sep 26, 2021",0.045
"Sep 26, 2021",0.245
"Oct 1, 2021",0.189
"Oct 1, 2021",0.215
"Oct 6, 2021",0.154
"Oct 6, 2021",0.365
"Oct 6, 2021",0.201
"Oct 6, 2021",0.374
"Oct 11, 2021",0.489
"Oct 11, 2021",0.412
"Oct 11, 2021",0.467
"Oct 11, 2021",0.44
"Oct 16, 2021",0.5
"Oct 16, 2021",0.376
"Oct 16, 2021",0.46
"Oct 16, 2021",0.409
"Oct 21, 2021",0.49
"Oct 21, 2021",0.364
"Oct 21, 2021",0.456
"Oct 21, 2021",0.359
"Oct 26, 2021",0.443
"Oct 26, 2021",0.358
"Oct 26, 2021",0.424
"Oct 26, 2021",0.334
"Oct 31, 2021",0.497
"Oct 31, 2021",0.356
"Oct 31, 2021",0.476
"Oct 31, 2021",0.343
"Nov 5, 2021",0.421
"Nov 10, 2021",0.46
"Nov 10, 2021",0.334
"Nov 10, 2021",0.425
"Nov 10, 2021",0.325
"Nov 15, 2021",0.414
"Nov 15, 2021",0.32
"Nov 15, 2021",0.399
"Nov 15, 2021",0.297
"Nov 20, 2021",0.411
"Nov 20, 2021",0.302
"Nov 20, 2021",0.381
"Nov 20, 2021",0.296
"Nov 25, 2021",0.415
"Nov 25, 2021",0.302
"Nov 25, 2021",0.399
"Nov 25, 2021",0.288
"Nov 30, 2021",0.283
"Nov 30, 2021",0.323
"Nov 30, 2021",0.276
"Dec 5, 2021",0.122
"Dec 5, 2021",0.119
"Dec 10, 2021",0.401
"Dec 10, 2021",0.3
"Dec 10, 2021",0.356
"Dec 10, 2021",0.302
"Dec 15, 2021",0.396
"Dec 15, 2021",0.298
"Dec 15, 2021",0.355
"Dec 15, 2021",0.309
"Dec 20, 2021",0.39
"Dec 20, 2021",0.283
"Dec 20, 2021",0.36
"Dec 20, 2021",0.311
"Dec 25, 2021",0.275
"Dec 25, 2021",0.22
"Dec 25, 2021",0.2
"Jan 14, 2022",0.281
"Jan 29, 2022",0.344
"Jan 29, 2022",0.268
"Jan 29, 2022",0.307
"Feb 8, 2022",0.313
"Feb 8, 2022",0.268
"Feb 8, 2022",0.281
"Feb 8, 2022",0.311
"Feb 13, 2022",0.309
"Feb 13, 2022",0.275
"Feb 13, 2022",0.282
"Feb 13, 2022",0.297
"Feb 18, 2022",0.322
"Feb 18, 2022",0.288
"Feb 18, 2022",0.284
"Feb 18, 2022",0.293
"Feb 28, 2022",0.315
"Feb 28, 2022",0.281
"Feb 28, 2022",0.251
"Feb 28, 2022",0.271
"Mar 5, 2022",0.318
"Mar 5, 2022",0.273
"Mar 5, 2022",0.279
"Mar 10, 2022",0.332
"Mar 10, 2022",0.303
"Mar 10, 2022",0.283
"Mar 10, 2022",0.301
"Mar 15, 2022",0.309
"Mar 15, 2022",0.302
"Mar 15, 2022",0.273
"Mar 15, 2022",0.309
"Mar 20, 2022",0.358
"Mar 20, 2022",0.304
"Mar 20, 2022",0.327
"Mar 20, 2022",0.297
"Mar 25, 2022",0.37
"Mar 25, 2022",0.316
"Mar 25, 2022",0.336
"Mar 25, 2022",0.31
"Mar 30, 2022",0.38
"Mar 30, 2022",0.306
"Mar 30, 2022",0.347
"Mar 30, 2022",0.287
"Apr 4, 2022",0.394
"Apr 4, 2022",0.293
"Apr 4, 2022",0.346
"Apr 4, 2022",0.264
"Apr 9, 2022",0.42
"Apr 9, 2022",0.276
"Apr 9, 2022",0.375
"Apr 9, 2022",0.254
"Apr 14, 2022",0.243
"Apr 14, 2022",0.344
"Apr 14, 2022",0.26
"Apr 19, 2022",0.374
"Apr 19, 2022",0.324
"Apr 19, 2022",0.24
"Apr 24, 2022",0.453
"Apr 24, 2022",0.271
"Apr 24, 2022",0.374
"Apr 24, 2022",0.241
"Apr 29, 2022",0.303
"Apr 29, 2022",0.233
"Apr 29, 2022",0.326
"Apr 29, 2022",0.203
"May 4, 2022",-0.173
"May 9, 2022",0.251
"May 9, 2022",0.258
"May 9, 2022",0.238
"May 14, 2022",0.459
"May 14, 2022",0.251
"May 14, 2022",0.397
"May 14, 2022",0.246
"May 19, 2022",0.406
"May 19, 2022",0.229
"May 19, 2022",0.347
"May 19, 2022",0.252
"May 29, 2022",0.387
"May 29, 2022",0.23
"May 29, 2022",0.387
"May 29, 2022",0.215
"Jun 3, 2022",0.418
"Jun 3, 2022",0.235
"Jun 3, 2022",0.335
"Jun 3, 2022",0.235
"Jun 8, 2022",0.305
"Jun 8, 2022",0.213
"Jun 8, 2022",0.316
"Jun 8, 2022",0.204
"Jun 13, 2022",0.32
"Jun 13, 2022",0.191
"Jun 13, 2022",0.29
"Jun 13, 2022",0.195
"Jun 23, 2022",0.441
"Jun 23, 2022",0.389
"Jun 23, 2022",0.264
"Jul 8, 2022",0.027
"Jul 8, 2022",0.149
"Jul 18, 2022",0.377
"Jul 18, 2022",0.25
"Jul 18, 2022",0.328
"Aug 12, 2022",0.6
"Aug 12, 2022",0.49
"Aug 12, 2022",0.563
"Aug 12, 2022",0.483
"Aug 17, 2022",0.53
"Sep 1, 2022",0.245
"Sep 1, 2022",0.353
"Sep 6, 2022",0.424
"Sep 6, 2022",0.381
"Sep 6, 2022",0.374
"Sep 6, 2022",0.411
"Sep 11, 2022",0.465
"Sep 11, 2022",0.526
"Sep 11, 2022",0.496
"Sep 26, 2022",0.411
"Oct 1, 2022",0.247
"Oct 1, 2022",0.33
"Oct 1, 2022",0.342
"Oct 6, 2022",0.082
"Oct 6, 2022",0.081
"Oct 6, 2022",0.079
"Oct 6, 2022",0.05
"Oct 16, 2022",0.523
"Oct 16, 2022",0.399
"Oct 16, 2022",0.484
"Oct 16, 2022",0.449
"Oct 21, 2022",0.461
"Oct 21, 2022",0.371
"Oct 21, 2022",0.446
"Oct 21, 2022",0.384
"Oct 26, 2022",0.529
"Oct 26, 2022",0.387
"Oct 26, 2022",0.497
"Oct 26, 2022",0.417
"Oct 31, 2022",0.478
"Oct 31, 2022",0.36
"Oct 31, 2022",0.456
"Oct 31, 2022",0.385
"Nov 5, 2022",0.428
"Nov 5, 2022",0.298
"Nov 5, 2022",0.427
"Nov 5, 2022",0.326
"Nov 10, 2022",0.012
"Nov 15, 2022",0.448
"Nov 15, 2022",0.307
"Nov 15, 2022",0.423
"Nov 15, 2022",0.335
"Nov 20, 2022",0.44
"Nov 20, 2022",0.332
"Nov 20, 2022",0.419
"Nov 20, 2022",0.353
"Nov 25, 2022",0.431
"Nov 25, 2022",0.308
"Nov 25, 2022",0.405
"Nov 25, 2022",0.367
"Nov 30, 2022",0.415
"Nov 30, 2022",0.302
"Nov 30, 2022",0.383
"Nov 30, 2022",0.353
"Dec 5, 2022",0.412
"Dec 5, 2022",0.292
"Dec 5, 2022",0.381
"Dec 5, 2022",0.352
