system:time_start,ndre
"May 24, 2021",0.097
"May 29, 2021",0.133
"May 29, 2021",0.066
"Jun 3, 2021",0.137
"Jun 3, 2021",0.08
"Jun 8, 2021",0.167
"Jun 8, 2021",0.095
"Jun 23, 2021",0.299
"Jun 23, 2021",0.137
"Jun 28, 2021",0.206
"Jun 28, 2021",0.103
"Jul 8, 2021",0.238
"Jul 8, 2021",0.11
"Aug 12, 2021",0.347
"Aug 12, 2021",0.376
"Aug 17, 2021",0.335
"Aug 17, 2021",0.32
"Aug 27, 2021",0.46
"Sep 21, 2021",0.405
"Sep 21, 2021",0.427
"Oct 6, 2021",0.393
"Oct 6, 2021",0.373
"Oct 11, 2021",0.398
"Oct 11, 2021",0.398
"Oct 16, 2021",0.268
"Oct 16, 2021",0.297
"Oct 21, 2021",0.357
"Oct 21, 2021",0.325
"Oct 26, 2021",0.382
"Oct 26, 2021",0.274
"Oct 31, 2021",0.257
"Oct 31, 2021",0.201
"Nov 5, 2021",0.136
"Nov 10, 2021",0.272
"Nov 10, 2021",0.151
"Nov 15, 2021",0.144
"Nov 15, 2021",0.1
"Nov 20, 2021",0.196
"Nov 20, 2021",0.137
"Nov 25, 2021",0.113
"Nov 25, 2021",0.08
"Dec 5, 2021",0.175
"Dec 5, 2021",0.124
"Dec 10, 2021",0.235
"Dec 10, 2021",0.185
"Dec 15, 2021",0.212
"Dec 15, 2021",0.189
"Dec 20, 2021",0.271
"Dec 20, 2021",0.241
"Dec 25, 2021",0.114
"Jan 29, 2022",0.514
"Jan 29, 2022",0.512
"Feb 8, 2022",0.335
"Feb 8, 2022",0.453
"Feb 13, 2022",0.536
"Feb 13, 2022",0.542
"Feb 18, 2022",0.544
"Feb 18, 2022",0.573
"Feb 28, 2022",0.581
"Feb 28, 2022",0.59
"Mar 5, 2022",0.532
"Mar 5, 2022",0.563
"Mar 10, 2022",0.538
"Mar 15, 2022",0.473
"Mar 15, 2022",0.512
"Mar 20, 2022",0.426
"Mar 20, 2022",0.406
"Mar 25, 2022",0.413
"Mar 25, 2022",0.397
"Mar 30, 2022",0.372
"Mar 30, 2022",0.285
"Apr 4, 2022",0.294
"Apr 4, 2022",0.198
"Apr 9, 2022",0.258
"Apr 9, 2022",0.156
"Apr 14, 2022",0.271
"Apr 14, 2022",0.133
"Apr 19, 2022",0.239
"Apr 19, 2022",0.117
"Apr 24, 2022",0.221
"Apr 24, 2022",0.105
"Apr 29, 2022",0.184
"Apr 29, 2022",0.09
"May 4, 2022",0.202
"May 4, 2022",0.067
"May 9, 2022",0.171
"May 9, 2022",0.104
"May 14, 2022",0.293
"May 14, 2022",0.111
"May 19, 2022",0.284
"May 19, 2022",0.09
"May 24, 2022",-0.011
"May 29, 2022",0.326
"May 29, 2022",0.11
"Jun 3, 2022",0.307
"Jun 3, 2022",0.148
"Jun 8, 2022",0.271
"Jun 8, 2022",0.124
"Jun 13, 2022",0.259
"Jun 13, 2022",0.116
"Jun 23, 2022",0.42
"Jun 23, 2022",0.168
"Jul 18, 2022",0.072
"Aug 12, 2022",0.516
"Aug 12, 2022",0.439
"Sep 1, 2022",0.43
"Sep 6, 2022",0.437
"Sep 11, 2022",0.375
"Sep 11, 2022",0.427
"Sep 21, 2022",0.365
"Oct 1, 2022",0.394
"Oct 6, 2022",0.428
"Oct 16, 2022",0.471
"Oct 16, 2022",0.374
"Oct 21, 2022",0.451
"Oct 21, 2022",0.308
"Oct 26, 2022",0.394
"Oct 26, 2022",0.256
"Oct 31, 2022",0.221
"Oct 31, 2022",0.138
"Nov 5, 2022",0.176
"Nov 5, 2022",0.125
"Nov 10, 2022",0.286
"Nov 10, 2022",0.084
"Nov 20, 2022",0.329
"Nov 20, 2022",0.184
"Nov 25, 2022",0.317
"Nov 25, 2022",0.188
"Nov 30, 2022",0.318
"Nov 30, 2022",0.188
"Dec 5, 2022",0.393
"Dec 5, 2022",0.238
