system:time_start,savi
"Aug 17, 2021",0.503
"Aug 27, 2021",0.449
"Sep 6, 2021",0.075
"Sep 16, 2021",0.461
"Sep 16, 2021",0.494
"Sep 26, 2021",0.417
"Sep 26, 2021",0.326
"Oct 1, 2021",0.133
"Oct 6, 2021",0.387
"Oct 6, 2021",0.343
"Oct 11, 2021",0.35
"Oct 11, 2021",0.285
"Oct 16, 2021",0.302
"Oct 16, 2021",0.231
"Oct 21, 2021",0.271
"Oct 21, 2021",0.18
"Oct 26, 2021",0.263
"Oct 26, 2021",0.203
"Oct 31, 2021",0.254
"Oct 31, 2021",0.2
"Nov 5, 2021",0.239
"Nov 10, 2021",0.237
"Nov 10, 2021",0.168
"Nov 15, 2021",0.237
"Nov 15, 2021",0.159
"Nov 20, 2021",0.236
"Nov 20, 2021",0.229
"Nov 25, 2021",0.244
"Nov 25, 2021",0.204
"Nov 30, 2021",0.246
"Nov 30, 2021",0.268
"Dec 5, 2021",0.175
"Dec 5, 2021",0.229
"Dec 10, 2021",0.288
"Dec 10, 2021",0.259
"Dec 15, 2021",0.289
"Dec 15, 2021",0.262
"Dec 20, 2021",0.289
"Dec 20, 2021",0.284
"Dec 25, 2021",0.271
"Dec 25, 2021",0.262
"Jan 29, 2022",0.195
"Feb 8, 2022",0.373
"Feb 8, 2022",0.626
"Feb 13, 2022",0.401
"Feb 13, 2022",0.658
"Feb 18, 2022",0.407
"Feb 18, 2022",0.653
"Feb 28, 2022",0.413
"Feb 28, 2022",0.638
"Mar 5, 2022",0.403
"Mar 5, 2022",0.645
"Mar 10, 2022",0.393
"Mar 10, 2022",0.624
"Mar 15, 2022",0.328
"Mar 15, 2022",0.582
"Mar 20, 2022",0.351
"Mar 20, 2022",0.472
"Mar 25, 2022",0.333
"Mar 25, 2022",0.461
"Mar 30, 2022",0.292
"Mar 30, 2022",0.355
"Apr 4, 2022",0.276
"Apr 4, 2022",0.326
"Apr 9, 2022",0.231
"Apr 9, 2022",0.236
"Apr 14, 2022",0.222
"Apr 14, 2022",0.219
"Apr 19, 2022",0.205
"Apr 19, 2022",0.184
"Apr 24, 2022",0.213
"Apr 24, 2022",0.15
"Apr 29, 2022",0.192
"Apr 29, 2022",0.117
"May 4, 2022",0.096
"May 9, 2022",0.162
"May 9, 2022",0.102
"May 14, 2022",0.225
"May 14, 2022",0.105
"May 19, 2022",0.214
"May 19, 2022",0.089
"May 29, 2022",0.275
"May 29, 2022",0.125
"Jun 3, 2022",0.274
"Jun 3, 2022",0.15
"Jun 8, 2022",0.277
"Jun 8, 2022",0.154
"Jun 13, 2022",0.263
"Jun 13, 2022",0.174
"Jun 23, 2022",0.311
"Jun 23, 2022",0.227
"Jul 18, 2022",0.352
"Jul 18, 2022",0.31
"Aug 12, 2022",0.429
"Aug 12, 2022",0.353
"Aug 17, 2022",0.501
"Sep 1, 2022",0.418
"Sep 6, 2022",0.431
"Sep 6, 2022",0.195
"Sep 11, 2022",0.446
"Sep 11, 2022",0.49
"Oct 1, 2022",0.077
"Oct 6, 2022",0.349
"Oct 6, 2022",0.248
"Oct 16, 2022",0.324
"Oct 16, 2022",0.154
"Oct 21, 2022",0.276
"Oct 21, 2022",0.146
"Oct 26, 2022",0.279
"Oct 26, 2022",0.149
"Oct 31, 2022",0.263
"Oct 31, 2022",0.102
"Nov 5, 2022",0.184
"Nov 5, 2022",0.079
"Nov 15, 2022",0.248
"Nov 15, 2022",0.122
"Nov 20, 2022",0.25
"Nov 20, 2022",0.114
"Nov 25, 2022",0.237
"Nov 25, 2022",0.131
"Nov 30, 2022",0.251
"Nov 30, 2022",0.167
"Dec 5, 2022",0.257
"Dec 5, 2022",0.191
