system:time_start,ndre
"Aug 17, 2021",0.554
"Aug 27, 2021",0.487
"Sep 6, 2021",0.024
"Sep 16, 2021",0.496
"Sep 16, 2021",0.536
"Sep 26, 2021",0.432
"Sep 26, 2021",0.276
"Oct 1, 2021",0.112
"Oct 6, 2021",0.399
"Oct 6, 2021",0.329
"Oct 11, 2021",0.378
"Oct 11, 2021",0.304
"Oct 16, 2021",0.33
"Oct 16, 2021",0.251
"Oct 21, 2021",0.311
"Oct 21, 2021",0.206
"Oct 26, 2021",0.298
"Oct 26, 2021",0.215
"Oct 31, 2021",0.309
"Oct 31, 2021",0.238
"Nov 5, 2021",0.28
"Nov 10, 2021",0.293
"Nov 10, 2021",0.203
"Nov 15, 2021",0.276
"Nov 15, 2021",0.191
"Nov 20, 2021",0.294
"Nov 20, 2021",0.265
"Nov 25, 2021",0.277
"Nov 25, 2021",0.213
"Nov 30, 2021",0.3
"Nov 30, 2021",0.279
"Dec 5, 2021",0.169
"Dec 5, 2021",0.186
"Dec 10, 2021",0.342
"Dec 10, 2021",0.311
"Dec 15, 2021",0.331
"Dec 15, 2021",0.277
"Dec 20, 2021",0.333
"Dec 20, 2021",0.31
"Dec 25, 2021",0.29
"Dec 25, 2021",0.277
"Jan 29, 2022",0.194
"Feb 8, 2022",0.411
"Feb 8, 2022",0.619
"Feb 13, 2022",0.454
"Feb 13, 2022",0.667
"Feb 18, 2022",0.478
"Feb 18, 2022",0.697
"Feb 28, 2022",0.481
"Feb 28, 2022",0.687
"Mar 5, 2022",0.46
"Mar 5, 2022",0.689
"Mar 10, 2022",0.448
"Mar 10, 2022",0.689
"Mar 15, 2022",0.363
"Mar 15, 2022",0.63
"Mar 20, 2022",0.392
"Mar 20, 2022",0.554
"Mar 25, 2022",0.347
"Mar 25, 2022",0.518
"Mar 30, 2022",0.303
"Mar 30, 2022",0.399
"Apr 4, 2022",0.28
"Apr 4, 2022",0.334
"Apr 9, 2022",0.232
"Apr 9, 2022",0.241
"Apr 14, 2022",0.202
"Apr 14, 2022",0.176
"Apr 19, 2022",0.192
"Apr 19, 2022",0.17
"Apr 24, 2022",0.203
"Apr 24, 2022",0.112
"Apr 29, 2022",0.178
"Apr 29, 2022",0.082
"May 4, 2022",0.073
"May 9, 2022",0.152
"May 9, 2022",0.084
"May 14, 2022",0.204
"May 14, 2022",0.074
"May 19, 2022",0.199
"May 19, 2022",0.057
"May 29, 2022",0.261
"May 29, 2022",0.098
"Jun 3, 2022",0.266
"Jun 3, 2022",0.137
"Jun 8, 2022",0.273
"Jun 8, 2022",0.136
"Jun 13, 2022",0.241
"Jun 13, 2022",0.128
"Jun 23, 2022",0.287
"Jun 23, 2022",0.143
"Jul 18, 2022",0.36
"Jul 18, 2022",0.314
"Aug 12, 2022",0.491
"Aug 12, 2022",0.417
"Aug 17, 2022",0.626
"Sep 1, 2022",0.427
"Sep 6, 2022",0.489
"Sep 6, 2022",0.247
"Sep 11, 2022",0.483
"Sep 11, 2022",0.478
"Oct 1, 2022",0.044
"Oct 6, 2022",0.379
"Oct 6, 2022",0.208
"Oct 16, 2022",0.377
"Oct 16, 2022",0.123
"Oct 21, 2022",0.306
"Oct 21, 2022",0.128
"Oct 26, 2022",0.331
"Oct 26, 2022",0.154
"Oct 31, 2022",0.325
"Oct 31, 2022",0.125
"Nov 5, 2022",0.204
"Nov 5, 2022",0.067
"Nov 15, 2022",0.296
"Nov 15, 2022",0.124
"Nov 20, 2022",0.299
"Nov 20, 2022",0.125
"Nov 25, 2022",0.288
"Nov 25, 2022",0.148
"Nov 30, 2022",0.287
"Nov 30, 2022",0.167
"Dec 5, 2022",0.303
"Dec 5, 2022",0.203
