system:time_start,savi
"May 9, 2020",0.117
"May 14, 2020",0.093
"May 14, 2020",0.111
"May 14, 2020",0.122
"May 14, 2020",0.106
"May 24, 2020",0.078
"May 24, 2020",0.106
"May 24, 2020",0.212
"May 24, 2020",0.107
"Jun 3, 2020",0.043
"Jun 3, 2020",0.095
"Jun 3, 2020",0.219
"Jun 8, 2020",0.022
"Jun 8, 2020",0.055
"Jun 8, 2020",0.167
"Jun 8, 2020",0.085
"Jun 13, 2020",0.051
"Jun 13, 2020",0.09
"Jun 13, 2020",0.195
"Jun 13, 2020",0.086
"Jun 18, 2020",0.04
"Jun 18, 2020",0.094
"Jun 18, 2020",0.143
"Jun 18, 2020",0.085
"Jun 23, 2020",0.021
"Jun 23, 2020",0.065
"Jun 28, 2020",0.023
"Jun 28, 2020",0.085
"Jun 28, 2020",0.145
"Jun 28, 2020",0.083
"Jul 3, 2020",0.103
"Jul 3, 2020",0.186
"Jul 3, 2020",0.1
"Jul 13, 2020",-0.03
"Jul 13, 2020",0.117
"Jul 13, 2020",0.311
"Jul 13, 2020",0.119
"Jul 23, 2020",0.148
"Jul 23, 2020",0.169
"Jul 23, 2020",0.149
"Aug 2, 2020",0.313
"Aug 2, 2020",0.391
"Aug 2, 2020",0.35
"Aug 7, 2020",0.421
"Aug 7, 2020",0.369
"Sep 6, 2020",0.414
"Sep 11, 2020",0.546
"Sep 11, 2020",0.479
"Sep 11, 2020",0.36
"Sep 11, 2020",0.458
"Sep 16, 2020",0.405
"Sep 16, 2020",0.222
"Sep 16, 2020",0.416
"Sep 21, 2020",0.392
"Sep 21, 2020",0.387
"Sep 21, 2020",0.386
"Sep 21, 2020",0.392
"Sep 26, 2020",0.341
"Sep 26, 2020",0.332
"Oct 1, 2020",0.292
"Oct 1, 2020",0.333
"Oct 1, 2020",0.373
"Oct 1, 2020",0.315
"Oct 6, 2020",0.256
"Oct 6, 2020",0.323
"Oct 6, 2020",0.237
"Oct 6, 2020",0.269
"Oct 11, 2020",0.202
"Oct 11, 2020",0.254
"Oct 11, 2020",0.282
"Oct 11, 2020",0.218
"Oct 16, 2020",0.204
"Oct 16, 2020",0.215
"Oct 16, 2020",0.16
"Oct 16, 2020",0.183
"Oct 21, 2020",0.171
"Oct 21, 2020",0.178
"Oct 21, 2020",0.144
"Oct 21, 2020",0.163
"Oct 26, 2020",-0.086
"Oct 26, 2020",0.135
"Oct 26, 2020",0.018
"Oct 26, 2020",0.122
"Oct 31, 2020",0.053
"Oct 31, 2020",0.134
"Oct 31, 2020",0.166
"Oct 31, 2020",0.133
"Nov 5, 2020",0.066
"Nov 5, 2020",0.121
"Nov 5, 2020",0.107
"Nov 5, 2020",0.111
"Nov 10, 2020",0.064
"Nov 10, 2020",0.096
"Nov 10, 2020",0.158
"Nov 10, 2020",0.112
"Nov 15, 2020",0.024
"Nov 15, 2020",0.079
"Nov 15, 2020",0.06
"Nov 20, 2020",0.052
"Nov 20, 2020",0.117
"Nov 20, 2020",0.235
"Nov 20, 2020",0.155
"Nov 30, 2020",0.093
"Nov 30, 2020",0.168
"Nov 30, 2020",0.117
"Nov 30, 2020",0.186
"Dec 5, 2020",0.097
"Dec 5, 2020",0.171
"Dec 5, 2020",0.133
"Dec 5, 2020",0.181
"Dec 10, 2020",0.139
"Dec 10, 2020",0.256
"Dec 10, 2020",0.179
"Dec 10, 2020",0.272
"Dec 15, 2020",0.159
"Dec 15, 2020",0.239
"Dec 15, 2020",0.206
"Dec 15, 2020",0.279
"Dec 20, 2020",0.221
"Dec 20, 2020",0.309
"Dec 25, 2020",0.272
"Dec 25, 2020",0.16
"Dec 25, 2020",0.346
"Jan 4, 2021",0.165
"Jan 4, 2021",0.359
"Jan 9, 2021",0.368
"Jan 14, 2021",0.014
"Jan 19, 2021",0.473
"Jan 19, 2021",0.429
"Jan 19, 2021",0.173
"Jan 29, 2021",0.061
"Feb 3, 2021",0.305
"Feb 3, 2021",0.211
"Feb 3, 2021",0.336
"Feb 8, 2021",0.595
"Feb 8, 2021",0.559
"Feb 8, 2021",0.245
"Feb 8, 2021",0.51
"Feb 18, 2021",0.584
"Feb 18, 2021",0.534
"Feb 18, 2021",0.208
"Feb 23, 2021",0.583
"Feb 23, 2021",0.54
"Feb 23, 2021",0.199
"Feb 23, 2021",0.483
"Feb 28, 2021",0.659
"Feb 28, 2021",0.544
"Feb 28, 2021",0.243
"Feb 28, 2021",0.507
"Mar 5, 2021",0.643
"Mar 5, 2021",0.541
"Mar 5, 2021",0.186
"Mar 5, 2021",0.474
"Mar 10, 2021",0.241
"Mar 10, 2021",0.468
